Id,Prediction
43839,4296687.444134696
43840,4525139.296316597
43841,4205081.24479442
43842,6064751.004535507
43843,3795507.6940493113
43844,5095821.276570234
43845,6112331.359221481
43846,4456258.764034332
43847,4291676.729361077
43848,4842306.9859267445
43849,4595126.763966305
43850,7144510.699440886
43851,4226191.111310589
43852,4236042.866540627
43853,5443051.461253182
43854,5406883.303914353
43855,6963564.698431156
43856,5150938.638542144
43857,4309233.493896066
43858,4506718.293986595
43859,5780504.586411007
43860,4369943.280154265
43861,4469837.668408276
43862,6440073.667624132
43863,4985985.89475435
43864,4525139.296316597
43865,3677532.780467944
43866,5729371.376713251
43867,4865432.758567496
43868,5095821.276570234
43869,4538903.931294356
43870,5156400.4258852275
43871,3877718.7633994604
43872,4205081.24479442
43873,4664900.19646392
43874,4285184.546257779
43875,5603752.780963806
43876,4185407.5526049393
43877,3910509.049476784
43878,5336425.350698825
43879,4814457.723494341
43880,4078292.937962113
43881,3690062.458037675
43882,4210944.653804293
43883,5583142.105237895
43884,5762774.598459017
43885,4991418.327839652
43886,3747185.4403142496
43887,4797701.470112027
43888,6495059.4929049555
43889,4559530.202918516
43890,4577058.366161972
43891,5692180.230269317
43892,3823187.4173120055
43893,4005444.569902578
43894,5344241.399712724
43895,5312021.107558181
43896,5520449.558603706
43897,4694612.920372331
43898,4268838.875988828
43899,3786067.517912431
43900,4987488.6978720315
43901,4814457.723494341
43902,3538649.6707444903
43903,4284689.005723018
43904,4297849.429512861
43905,4627340.6604326675
43906,4055602.4837070913
43907,5695275.76984625
43908,10508239.380587913
43909,5892105.324557228
43910,4494320.008445179
43911,4255980.725309195
43912,5146633.555954986
43913,4640613.581930746
43914,4226191.111310589
43915,5063390.602804127
43916,4205081.24479442
43917,5005478.239224112
43918,5260963.952634116
43919,4285184.546257779
43920,3938441.309487822
43921,4226191.111310589
43922,4489461.778150934
43923,5488349.01644262
43924,4469837.668408276
43925,4666229.094925481
43926,5040685.505667471
43927,4506718.293986595
43928,3757052.429680432
43929,4731821.976417291
43930,4559530.202918516
43931,6133868.532456792
43932,3966834.6063671117
43933,3678474.6682426026
43934,8310067.170272627
43935,5147309.063200142
43936,5183389.592370967
43937,5443051.461253182
43938,5489573.257039103
43939,4854906.143318018
43940,4838719.660453232
43941,5408082.136819902
43942,5791202.237828724
43943,4496970.079899794
43944,4224389.227329349
43945,4440183.489268141
43946,4386033.232944527
43947,4285970.409224397
43948,5540080.734299276
43949,4446925.093649404
43950,4471108.77505745
43951,4863401.9141574055
43952,4637986.187661022
43953,4525139.296316597
43954,5933573.62777821
43955,5785763.541240956
43956,3910509.049476784
43957,4191243.529349585
43958,6951890.97064183
43959,4506718.293986595
43960,4854906.143318018
43961,3723522.8639319935
43962,4078292.937962113
43963,5636370.683856059
43964,3702551.471953821
43965,4525139.296316597
43966,4841427.882741311
43967,4597650.329331869
43968,4278018.2729898235
43969,5443051.461253182
43970,4603737.784914626
43971,5407419.470748431
43972,4699776.47909936
43973,4942631.387692545
43974,4469837.668408276
43975,4608815.532388884
43976,4469837.668408276
43977,5285410.633343433
43978,5408034.777942475
43979,5082117.868732347
43980,4224389.227329349
43981,3960104.947224272
43982,4394062.66247887
43983,5573948.731877223
43984,5160624.019186517
43985,3659011.6207844424
43986,5721838.547795001
43987,4461312.32990976
43988,4924397.69006332
43989,4932164.816996373
43990,3838998.9466009536
43991,5269514.59607634
43992,4815976.872898741
43993,4679643.391040264
43994,3867953.657099483
43995,4950080.876347602
43996,4645769.912830961
43997,5402012.857415628
43998,4236042.866540627
43999,4802556.6829391485
44000,4525139.296316597
44001,4411972.453296124
44002,4994656.755333096
44003,4469837.668408276
44004,5147309.063200142
44005,3678474.6682426026
44006,5151904.974835192
44007,5738798.448901186
44008,5290405.587725455
44009,4393877.961857805
44010,4994656.755333096
44011,4226191.111310589
44012,3655699.597299725
44013,5151904.974835192
44014,4608815.532388884
44015,6079359.911079573
44016,5310388.412942685
44017,4912699.43029329
44018,3747185.4403142496
44019,3687874.795413578
44020,6160676.018224456
44021,5469782.67222901
44022,8310067.170272627
44023,3678474.6682426026
44024,4506594.347357671
44025,4627340.6604326675
44026,5589700.269964291
44027,5576973.761380721
44028,4236042.866540627
44029,4150598.751462429
44030,4205081.24479442
44031,4754574.458258317
44032,5865400.719836424
44033,3937459.8090926097
44034,5657529.562917261
44035,4771414.693606957
44036,4754574.458258317
44037,3846948.8659956064
44038,5281279.604235784
44039,4469837.668408276
44040,4577058.366161972
44041,4493629.980194893
44042,6047465.19264729
44043,5933573.62777821
44044,5001384.028627711
44045,6926921.322809266
44046,5307368.307729547
44047,4627340.6604326675
44048,4577058.366161972
44049,4291676.729361077
44050,11439793.5379392
44051,3937459.8090926097
44052,5151904.974835192
44053,3904732.2223526533
44054,5861368.493408952
44055,5775406.509785655
44056,3907471.2867515273
44057,4694612.920372331
44058,3894860.28618673
44059,4386033.232944527
44060,4812895.608886405
44061,5892105.324557228
44062,5614968.230671348
44063,3875772.688947115
44064,4590820.31483362
44065,4981927.709857496
44066,6064751.004535507
44067,5095821.276570234
44068,6073437.730878967
44069,6079359.911079573
44070,4577058.366161972
44071,5073266.013887196
44072,4734636.267318453
44073,4816047.100909229
44074,5443149.521626141
44075,4291676.729361077
44076,3786067.517912431
44077,5658147.940181963
44078,4627340.6604326675
44079,4640613.581930746
44080,4450096.630563794
44081,3354222.072619823
44082,4815976.872898741
44083,4669335.893727071
44084,5865400.719836424
44085,4693289.390176052
44086,3938441.309487822
44087,4525139.296316597
44088,3620651.740604419
44089,4646816.3843811285
44090,5230011.760198979
44091,4540645.872464398
44092,3687874.795413578
44093,4369943.280154265
44094,4521086.451924487
44095,5548023.225860627
44096,4709502.6794664515
44097,4236042.866540627
44098,4307801.445197555
44099,4494320.008445179
44100,4987488.6978720315
44101,4828586.099926173
44102,5450115.6255602455
44103,5443051.461253182
44104,4489461.778150934
44105,4559530.202918516
44106,5975384.002599559
44107,4948479.356391407
44108,4439017.291162683
44109,3885920.2871688725
44110,5878438.920953687
44111,4380670.702508418
44112,5611625.545051734
44113,4821958.405691313
44114,4627340.6604326675
44115,4646151.624107772
44116,4205081.24479442
44117,4191243.529349585
44118,5459648.642440855
44119,6046653.013579603
44120,4028822.9091339502
44121,11439793.5379392
44122,4063175.532569669
44123,4278404.538999824
44124,5973725.9543363135
44125,5504989.2884977525
44126,5282633.922212331
44127,5373811.913299344
44128,4489461.778150934
44129,4285184.546257779
44130,4028822.9091339502
44131,4872880.704889252
44132,4834275.829348221
44133,3687874.795413578
44134,4098543.289159885
44135,4984880.449537852
44136,5344241.399712724
44137,5210583.30225976
44138,4576063.724265572
44139,5490953.021781156
44140,5312021.107558181
44141,4433600.626120889
44142,3563443.7878429447
44143,4326924.53061433
44144,4985985.89475435
44145,5630213.693895679
44146,3910509.049476784
44147,4326924.53061433
44148,4296687.444134696
44149,4205081.24479442
44150,4823419.099986579
44151,4386033.232944527
44152,3910466.889898837
44153,4548013.857828252
44154,6579346.754486204
44155,4205081.24479442
44156,3486349.58179313
44157,4576063.724265572
44158,6963564.698431156
44159,3815435.54914543
44160,4866661.369799315
44161,4970635.24754161
44162,6609324.119570937
44163,4433600.626120889
44164,4210944.653804293
44165,4723099.863443703
44166,4834887.615613007
44167,4075758.9899631683
44168,8068777.440002033
44169,4459880.551506311
44170,3882353.166414131
44171,4191243.529349585
44172,4854906.143318018
44173,6440073.667624132
44174,4386033.232944527
44175,4396318.075944706
44176,4815976.872898741
44177,5921760.365839672
44178,4194282.601009308
44179,5377051.329197509
44180,4597650.329331869
44181,4665217.8047575215
44182,4302924.303692436
44183,4469837.668408276
44184,4795525.961447434
44185,5406883.303914353
44186,8310067.170272627
44187,4660435.663353635
44188,4489461.778150934
44189,4150598.751462429
44190,3786067.517912431
44191,6022601.683770163
44192,3846948.8659956064
44193,6592097.540658338
44194,4560220.206135206
44195,4205081.24479442
44196,3632200.586669034
44197,4214564.574941422
44198,4783514.124321069
44199,4386033.232944527
44200,4506718.293986595
44201,4549296.435708617
44202,3866817.0186983813
44203,5443149.521626141
44204,4994656.755333096
44205,6133868.532456792
44206,5169551.625585966
44207,4950080.876347602
44208,4446519.21039378
44209,5583351.832399054
44210,5814462.94818084
44211,4469837.668408276
44212,5606164.222812671
44213,4289887.271933067
44214,5887327.482803935
44215,4326924.53061433
44216,4936674.759742369
44217,5898605.559338189
44218,4497198.097454865
44219,3963195.2304951143
44220,5918171.67403552
44221,4795525.961447434
44222,5563919.88646036
44223,3732301.042959035
44224,3795507.6940493113
44225,6617854.466246366
44226,4469837.668408276
44227,4860730.403761123
44228,5313161.947944127
44229,4580507.163507685
44230,5593521.503044071
44231,6523031.084841464
44232,6112331.359221481
44233,5492955.577331538
44234,8310067.170272627
44235,4355964.780019955
44236,4205081.24479442
44237,4115458.057657671
44238,5163740.15454066
44239,5587543.218059827
44240,5761050.915641979
44241,4824448.189325028
44242,3659612.2216292256
44243,4947865.721226508
44244,4565794.631040062
44245,4627340.6604326675
44246,3858227.149824668
44247,4469837.668408276
44248,4248491.201531524
44249,4236042.866540627
44250,3910509.049476784
44251,3823187.4173120055
44252,4663617.221594682
44253,4577058.366161972
44254,4226191.111310589
44255,5523205.213103124
44256,4613361.950770236
44257,5352191.543368543
44258,4625258.605245333
44259,4766439.997419013
44260,4771414.693606957
44261,6951890.97064183
44262,4272061.469244218
44263,4702828.1884689145
44264,4469837.668408276
44265,4326924.53061433
44266,5632869.626732529
44267,4997883.184041573
44268,4944957.175167287
44269,4284689.005723018
44270,4824448.189325028
44271,4545350.54605301
44272,5422601.806487612
44273,4674387.324361016
44274,4204907.780572163
44275,8338111.281997395
44276,5780504.586411007
44277,6710147.651111114
44278,4627340.6604326675
44279,4000077.3865360087
44280,5040685.505667471
44281,4236042.866540627
44282,4640613.581930746
44283,4506718.293986595
44284,8882710.087963386
44285,4203390.592550761
44286,4659268.83373356
44287,4214923.906191158
44288,3898823.337579717
44289,5488349.01644262
44290,5355128.308519462
44291,8062727.400798902
44292,4431726.777247998
44293,3765913.482746228
44294,4664900.19646392
44295,4824448.189325028
44296,3771633.853757351
44297,4625258.605245333
44298,4824448.189325028
44299,3887943.706022246
44300,6267008.118126139
44301,4944957.175167287
44302,4615611.107507451
44303,5910497.57175836
44304,3649349.4642442996
44305,4525139.296316597
44306,4185407.5526049393
44307,4459880.551506311
44308,3957686.058067508
44309,8310067.170272627
44310,4459880.551506311
44311,4576063.724265572
44312,3625635.6743768775
44313,3941046.8216308956
44314,3777876.123819513
44315,4824448.189325028
44316,4663817.188687477
44317,5613021.007283249
44318,4289887.271933067
44319,4620046.430560802
44320,5682502.698675564
44321,5098780.2351766275
44322,4645769.912830961
44323,3649349.4642442996
44324,5634688.391690255
44325,4824448.189325028
44326,6153239.90200037
44327,4662020.674133531
44328,4326924.53061433
44329,5774787.587335524
44330,4510398.9990061065
44331,4108712.4681673283
44332,4459880.551506311
44333,4735124.350064205
44334,4806488.616247427
44335,5808462.077467951
44336,5892105.324557228
44337,5781393.521505096
44338,4809260.134739568
44339,5005478.239224112
44340,5865400.719836424
44341,4660435.663353635
44342,4283520.322704568
44343,4967224.576396502
44344,4506718.293986595
44345,4305585.159221367
44346,4440183.489268141
44347,5358265.38914075
44348,3987680.7677589403
44349,4019399.342163791
44350,3946042.391881976
44351,3339037.5818553464
44352,3786067.517912431
44353,4863401.9141574055
44354,4291676.729361077
44355,7144510.699440886
44356,4525139.296316597
44357,4305333.277875473
44358,4565185.859098727
44359,5290405.587725455
44360,3801206.74914448
44361,4545350.54605301
44362,4224389.227329349
44363,5607822.695471061
44364,5281279.604235784
44365,4278712.702254338
44366,4344420.4850270795
44367,4525139.296316597
44368,4143554.490482447
44369,4226191.111310589
44370,3718747.2028881176
44371,4603737.784914626
44372,4519690.199406909
44373,4236042.866540627
44374,5722346.491762257
44375,5556174.484448324
44376,4439017.291162683
44377,6236517.662164214
44378,4924397.69006332
44379,4985985.89475435
44380,4522654.649283058
44381,5305232.809295546
44382,4284689.005723018
44383,3538649.6707444903
44384,3893905.570273956
44385,4450096.630563794
44386,5097480.783504206
44387,3858227.149824668
44388,4525139.296316597
44389,4667120.035823406
44390,4697303.106711727
44391,3659011.6207844424
44392,4450096.630563794
44393,8338111.281997395
44394,4932164.816996373
44395,4603737.784914626
44396,5341182.557623969
44397,4627340.6604326675
44398,3910466.889898837
44399,5007401.868029348
44400,5961312.823615847
44401,5163740.15454066
44402,4024111.85691401
44403,5565822.96084792
44404,5611625.545051734
44405,4660729.2759548705
44406,4266440.57343118
44407,5796368.421680995
44408,5158032.861717843
44409,4813298.781132782
44410,5731060.029618176
44411,4627340.6604326675
44412,4577058.366161972
44413,6937986.168185362
44414,3339037.5818553464
44415,5806312.78970466
44416,4285337.416648016
44417,3808070.3322755084
44418,5605603.215947913
44419,5921222.548203907
44420,3492809.0471412316
44421,3838506.183676003
44422,4450096.630563794
44423,4731118.710867482
44424,3702551.471953821
44425,5430227.651616129
44426,4248491.201531524
44427,4074914.453510987
44428,4236042.866540627
44429,4607064.13199393
44430,4970635.24754161
44431,5695275.76984625
44432,3893905.570273956
44433,5420203.723849351
44434,5970258.337838803
44435,4299188.7890874995
44436,4547669.168217516
44437,4513484.51854731
44438,4519690.199406909
44439,5496275.948287172
44440,4285184.546257779
44441,4850727.9822233105
44442,3909078.865148021
44443,4142424.9307401585
44444,4666229.094925481
44445,3904732.2223526533
44446,4469837.668408276
44447,4540214.955606893
44448,3659011.6207844424
44449,4912699.43029329
44450,4525139.296316597
44451,4427247.375003615
44452,7638531.924243225
44453,4639365.641155665
44454,4987488.6978720315
44455,6761191.962440551
44456,4224389.227329349
44457,4205081.24479442
44458,4577058.366161972
44459,11439793.5379392
44460,6680444.934023043
44461,4743839.682977339
44462,4291730.654154618
44463,6951890.97064183
44464,5296197.721791188
44465,3659011.6207844424
44466,5490953.021781156
44467,3795507.6940493113
44468,4782268.90070793
44469,4326924.53061433
44470,4226191.111310589
44471,4278018.2729898235
44472,5223642.739251287
44473,5377098.82961724
44474,4627340.6604326675
44475,11439793.5379392
44476,4205081.24479442
44477,4710875.376283681
44478,4205081.24479442
44479,4469837.668408276
44480,4340879.2723055305
44481,3888552.150341219
44482,4285184.546257779
44483,5116731.391766365
44484,4794668.964210983
44485,4576870.629766855
44486,3910509.049476784
44487,4310564.341733982
44488,4205081.24479442
44489,4210944.653804293
44490,4440183.489268141
44491,4305585.159221367
44492,5781166.703702019
44493,5411859.698596334
44494,5583046.672200058
44495,5666470.885249963
44496,5594022.1430601105
44497,3888552.150341219
44498,4985995.815844605
44499,3678474.6682426026
44500,5177325.048781977
44501,5984273.416825793
44502,5778033.2975595845
44503,4544195.346305837
44504,4719831.375782215
44505,4987488.6978720315
44506,4506594.347357671
44507,5721838.547795001
44508,4205081.24479442
44509,4932745.399354804
44510,5601595.412511442
44511,4126484.7476270082
44512,5148595.616894566
44513,8081467.189769828
44514,4285184.546257779
44515,4910081.178237146
44516,5290405.587725455
44517,4936674.759742369
44518,4932745.399354804
44519,4562765.440866654
44520,4654575.33627
44521,3924227.8326890115
44522,5235258.238332976
44523,3849000.0714625977
44524,4776403.6741486965
44525,5135595.290737904
44526,5576973.761380721
44527,5169551.625585966
44528,4932164.816996373
44529,4854906.143318018
44530,4750078.983939227
44531,4226191.111310589
44532,5708001.2959541865
44533,4930569.57272147
44534,5065963.27777541
44535,5408082.136819902
44536,4054778.769551637
44537,5163740.15454066
44538,4667307.70223897
44539,5661811.729435545
44540,5069990.271573969
44541,3859697.478123551
44542,4291676.729361077
44543,4559530.202918516
44544,6329578.126880734
44545,4555729.123724768
44546,5610542.204764371
44547,4627340.6604326675
44548,4824448.189325028
44549,4390779.365272116
44550,4674387.324361016
44551,5146612.293438716
44552,5656110.520278158
44553,4852904.563349614
44554,5540080.734299276
44555,4474269.372508924
44556,4143554.490482447
44557,4289887.271933067
44558,4841427.882741311
44559,3752279.0089294277
44560,4236042.866540627
44561,3866976.1469417023
44562,4450096.630563794
44563,3380351.7368773227
44564,6943455.618236657
44565,4285184.546257779
44566,4665288.942880156
44567,4844757.6306791855
44568,5831475.646746169
44569,5920203.21246984
44570,4953516.444700161
44571,6064751.004535507
44572,4910081.178237146
44573,8173418.358519277
44574,4559530.202918516
44575,5381140.679544
44576,4452183.4000149695
44577,5737926.356076912
44578,4666229.094925481
44579,4205081.24479442
44580,8310067.170272627
44581,5040685.505667471
44582,3677532.780467944
44583,4730590.650622058
44584,5231281.112844015
44585,3910509.049476784
44586,5623029.68951131
44587,4403360.799440067
44588,5702657.3790606875
44589,4020685.880182369
44590,6963564.698431156
44591,4936674.759742369
44592,4285184.546257779
44593,4865432.758567496
44594,4325802.616345661
44595,4458471.622381688
44596,4506718.293986595
44597,5695275.76984625
44598,4214180.79420462
44599,5659882.926168126
44600,4923164.532348262
44601,5005478.239224112
44602,4401441.297939596
44603,4360993.214265454
44604,5446052.677768102
44605,5295558.258083302
44606,4631216.977081561
44607,4730590.650622058
44608,4994656.755333096
44609,5432065.429100154
44610,4459880.551506311
44611,4665217.8047575215
44612,5811232.975672259
44613,4734181.828714735
44614,7317065.439889988
44615,5631574.561184798
44616,4018576.050761551
44617,5776320.308255283
44618,5611625.545051734
44619,4224389.227329349
44620,4236042.866540627
44621,7066869.684982535
44622,5521620.116527786
44623,4272061.469244218
44624,4226191.111310589
44625,4078292.937962113
44626,4540645.872464398
44627,4063175.532569669
44628,4681839.345247691
44629,4191243.529349585
44630,4236042.866540627
44631,5394978.340908831
44632,5290405.587725455
44633,4570862.818638714
44634,3893905.570273956
44635,10646842.0328028
44636,6535906.452842613
44637,9226444.851165794
44638,5521620.116527786
44639,9427297.680083204
44640,5632869.626732529
44641,4512174.973506274
44642,5459648.642440855
44643,5402012.857415628
44644,5768866.304170011
44645,5314887.640505507
44646,4146994.833684246
44647,5670453.735250705
44648,4741221.130492957
44649,6513827.26411231
44650,4544857.810487754
44651,4674387.324361016
44652,5128734.008633958
44653,4504919.490835977
44654,4665217.8047575215
44655,4052640.771976012
44656,3687874.795413578
44657,3801206.74914448
44658,9255391.523725374
44659,4815976.872898741
44660,4936674.759742369
44661,4284689.005723018
44662,4469837.668408276
44663,4459880.551506311
44664,4794668.964210983
44665,5658583.942687474
44666,4506594.347357671
44667,3687874.795413578
44668,4205081.24479442
44669,6692009.653882424
44670,3935500.4854605347
44671,4430974.270600412
44672,3492809.0471412316
44673,4525139.296316597
44674,5814462.94818084
44675,6784073.747545748
44676,4226191.111310589
44677,4854906.143318018
44678,5588641.168969413
44679,3659011.6207844424
44680,4469024.065388878
44681,3944405.585548018
44682,5892105.324557228
44683,4205081.24479442
44684,4506718.293986595
44685,3687874.795413578
44686,3659011.6207844424
44687,5151904.974835192
44688,4236042.866540627
44689,4627340.6604326675
44690,4686928.111524575
44691,5743149.251071755
44692,5564061.24065077
44693,4277455.617435825
44694,3731190.5785818733
44695,4272061.469244218
44696,6584686.701001928
44697,4054778.769551637
44698,4272061.469244218
44699,4719436.621058915
44700,7144510.699440886
44701,4051100.0661815777
44702,4108712.4681673283
44703,4580507.163507685
44704,3846948.8659956064
44705,3885920.2871688725
44706,4994656.755333096
44707,5254381.355979767
44708,6652212.370383252
44709,3659011.6207844424
44710,5257795.069040692
44711,4450096.630563794
44712,3757052.429680432
44713,4506718.293986595
44714,5459648.642440855
44715,4924063.703738533
44716,4459880.551506311
44717,5785264.0254983
44718,4994656.755333096
44719,4510398.9990061065
44720,5855438.445173327
44721,4665217.8047575215
44722,5005478.239224112
44723,5639976.691944477
44724,3818293.741089586
44725,4719436.621058915
44726,4205081.24479442
44727,3894860.28618673
44728,4525139.296316597
44729,4560220.206135206
44730,4994656.755333096
44731,5767965.933452212
44732,6499498.868549289
44733,4625258.605245333
44734,5274712.800563195
44735,4291676.729361077
44736,5623029.68951131
44737,7473647.230487551
44738,4063175.532569669
44739,4205081.24479442
44740,3339037.5818553464
44741,5786256.34643278
44742,4815976.872898741
44743,4236042.866540627
44744,5106326.672130179
44745,6951890.97064183
44746,5687518.767091252
44747,4994656.755333096
44748,5613021.007283249
44749,4674387.324361016
44750,5726645.686871683
44751,4473121.831092768
44752,4469837.668408276
44753,4433600.626120889
44754,4469024.065388878
44755,5159054.061705653
44756,3690062.458037675
44757,3761391.3938887767
44758,4469837.668408276
44759,4944957.175167287
44760,3945105.87278893
44761,4440183.489268141
44762,4506718.293986595
44763,5128734.008633958
44764,4745850.112675468
44765,4393137.411788797
44766,4627340.6604326675
44767,4284251.316185565
44768,4854906.143318018
44769,5861368.493408952
44770,5131922.867238515
44771,4994656.755333096
44772,3687874.795413578
44773,4506718.293986595
44774,4923164.532348262
44775,4063175.532569669
44776,5312021.107558181
44777,4544195.346305837
44778,5463871.525227255
44779,4072821.887673854
44780,5923674.612997266
44781,4944957.175167287
44782,3522203.1238136305
44783,6080136.756055703
44784,5785264.0254983
44785,4597650.329331869
44786,3706447.9851904493
44787,5674439.520146768
44788,4519161.199835432
44789,4582065.123426845
44790,4540214.955606893
44791,4549296.435708617
44792,3649349.4642442996
44793,11439793.5379392
44794,3649349.4642442996
44795,4675236.37389357
44796,4815976.872898741
44797,4683064.472794824
44798,4236042.866540627
44799,4660729.2759548705
44800,4226191.111310589
44801,4099274.6876596464
44802,4979716.154112951
44803,4461312.32990976
44804,3659011.6207844424
44805,4506718.293986595
44806,3486349.58179313
44807,4289887.271933067
44808,6064751.004535507
44809,3659011.6207844424
44810,4163483.9090831364
44811,4506718.293986595
44812,3538649.6707444903
44813,4815976.872898741
44814,5576973.761380721
44815,6064751.004535507
44816,4994656.755333096
44817,11439793.5379392
44818,3929288.043034265
44819,8841131.815157322
44820,4469837.668408276
44821,4312649.396374961
44822,4244297.894489707
44823,4659268.83373356
44824,4150598.751462429
44825,6080136.756055703
44826,3909078.865148021
44827,4548043.943235352
44828,5324508.93125815
44829,4670165.425291501
44830,4781988.848547927
44831,5692180.230269317
44832,4885021.3270015875
44833,4984783.218098899
44834,4603737.784914626
44835,4800213.589127112
44836,4054778.769551637
44837,4776403.6741486965
44838,4852904.563349614
44839,5092400.323305777
44840,4240921.3990153195
44841,4205081.24479442
44842,4852470.399947869
44843,4603737.784914626
44844,3678474.6682426026
44845,5591760.748342516
44846,4807109.500289544
44847,4540214.955606893
44848,5243303.313163889
44849,4981927.709857496
44850,4577058.366161972
44851,5761050.915641979
44852,4984783.218098899
44853,4491605.011810999
44854,5160226.38525104
44855,4285184.546257779
44856,4507907.152405216
44857,7402960.578357318
44858,4638929.679562392
44859,5476008.110704847
44860,4506594.347357671
44861,4310594.3370803725
44862,4719436.621058915
44863,4005999.7186110136
44864,3492809.0471412316
44865,3677532.780467944
44866,4226191.111310589
44867,4925183.261152609
44868,4544857.810487754
44869,4821958.405691313
44870,5616579.048666218
44871,6251029.514244805
44872,5695275.76984625
44873,4506718.293986595
44874,9427297.680083204
44875,5443051.461253182
44876,5411191.084828721
44877,4205081.24479442
44878,4634395.133840469
44879,4240921.3990153195
44880,4932164.816996373
44881,4063175.532569669
44882,3687874.795413578
44883,4824448.189325028
44884,4522654.649283058
44885,5223642.739251287
44886,3687874.795413578
44887,5406883.303914353
44888,5551536.809997616
44889,3846948.8659956064
44890,4823167.215566615
44891,4433600.626120889
44892,4627340.6604326675
44893,4749766.211793022
44894,4525219.50187651
44895,4236042.866540627
44896,5344241.399712724
44897,5702216.001232237
44898,4127509.560908265
44899,4581143.310907568
44900,4655206.609352802
44901,4051122.1173126176
44902,4191243.529349585
44903,4666229.094925481
44904,4783514.124321069
44905,5329883.087283289
44906,5761611.491828816
44907,4821958.405691313
44908,5482780.2941963505
44909,4226191.111310589
44910,4537351.670156884
44911,4060924.735751532
44912,5344241.399712724
44913,4854906.143318018
44914,4506718.293986595
44915,5505319.42099238
44916,4458731.393130128
44917,5577120.646677239
44918,4665217.8047575215
44919,4577058.366161972
44920,4664900.19646392
44921,5656462.271775557
44922,5251268.817616268
44923,4024111.85691401
44924,3680530.228711884
44925,4683774.213787784
44926,3925407.144470231
44927,5978999.091837948
44928,4731968.706173401
44929,4833932.877690751
44930,5101982.940539523
44931,4931779.750940893
44932,4469837.668408276
44933,5834646.2336515505
44934,4540214.955606893
44935,3747185.4403142496
44936,4156176.8314258074
44937,4904426.683011437
44938,4603737.784914626
44939,3893905.570273956
44940,5658583.942687474
44941,10972643.486022146
44942,5319200.507534799
44943,5147309.063200142
44944,7980563.987810856
44945,4834887.615613007
44946,4302248.472511496
44947,5169551.625585966
44948,3674227.047765971
44949,5312021.107558181
44950,4858332.097831215
44951,4365298.954787158
44952,4815976.872898741
44953,5658147.940181963
44954,5442520.49528758
44955,4285184.546257779
44956,6573295.371016376
44957,4695374.574187041
44958,4525139.296316597
44959,5231281.112844015
44960,4205081.24479442
44961,3944405.585548018
44962,3723522.8639319935
44963,4305585.159221367
44964,4646816.3843811285
44965,4210944.653804293
44966,4118660.0778577374
44967,5296197.721791188
44968,4565794.631040062
44969,4506718.293986595
44970,3858227.149824668
44971,4694612.920372331
44972,3678474.6682426026
44973,3689573.384416714
44974,6477436.756712348
44975,4024111.85691401
44976,4224389.227329349
44977,3877718.7633994604
44978,4248365.861149312
44979,4305585.159221367
44980,4904426.683011437
44981,4236042.866540627
44982,4214573.155735757
44983,4440891.929895259
44984,5549279.229623629
44985,4841427.882741311
44986,5230011.760198979
44987,4291676.729361077
44988,6535906.452842613
44989,4506718.293986595
44990,3836261.909803731
44991,5284655.22283924
44992,3362691.572223988
44993,5815717.346449002
44994,5455220.453620397
44995,3893905.570273956
44996,4525139.296316597
44997,5359387.925260296
44998,4365298.954787158
44999,4936674.759742369
45000,4506718.293986595
45001,4291676.729361077
45002,6064751.004535507
45003,4393137.411788797
45004,7379404.467176652
45005,4841427.882741311
45006,4994656.755333096
45007,6370731.147857857
45008,4994656.755333096
45009,5493535.315006623
45010,5581537.247296343
45011,4560682.545201151
45012,10972643.486022146
45013,3339037.5818553464
45014,4663664.125901331
45015,4281591.822369965
45016,3677532.780467944
45017,5540080.734299276
45018,4186703.812547519
45019,4289887.271933067
45020,4073318.8584494335
45021,4577058.366161972
45022,8916555.056051608
45023,4506718.293986595
45024,4665217.8047575215
45025,4226191.111310589
45026,4907997.382310598
45027,5729371.376713251
45028,4199643.8761843145
45029,4506718.293986595
45030,7146822.889415699
45031,7241954.997735212
45032,4603737.784914626
45033,5290748.663109086
45034,10972643.486022146
45035,3795507.6940493113
45036,3659011.6207844424
45037,4078292.937962113
45038,4433600.626120889
45039,4944957.175167287
45040,5336425.350698825
45041,3786067.517912431
45042,6064718.525529686
45043,5189531.916670982
45044,5000933.754683822
45045,7535603.567569324
45046,4360993.214265454
45047,4815976.872898741
45048,4724062.010254572
45049,5332281.236992242
45050,4281625.43060944
45051,4873298.136424364
45052,4548699.9710035585
45053,4078292.937962113
45054,5258846.186640955
45055,4410697.827552995
45056,3747185.4403142496
45057,4226191.111310589
45058,4216929.100876063
45059,5540249.463019648
45060,5714510.428136024
45061,4506594.347357671
45062,4559530.202918516
45063,4566159.976094328
45064,3841184.6940060006
45065,6573295.371016376
45066,4666229.094925481
45067,5634688.391690255
45068,4510398.9990061065
45069,3836261.909803731
45070,3904732.2223526533
45071,4637986.187661022
45072,4272018.27241574
45073,3659011.6207844424
45074,4821958.405691313
45075,5088243.341317982
45076,6162030.8981560115
45077,4386033.232944527
45078,5702216.001232237
45079,4226191.111310589
45080,4566108.356509444
45081,4273534.984204776
45082,4682039.730408007
45083,3777876.123819513
45084,4553928.060062497
45085,4486643.194133662
45086,5408034.777942475
45087,5398267.47943662
45088,5599733.932719888
45089,3808070.3322755084
45090,5811232.975672259
45091,4666229.094925481
45092,5367535.988152522
45093,4559530.202918516
45094,5719554.750468945
45095,4853235.642279742
